,fixedacidity,volatileacidity,citricacidity,residualsugar,chlorides,freesulfurdioxide,totalsulfurdioxide,density,pH,sulphates,alchohol,quality
3126,7,0,0,6,0,47,128,0,3,0,11,7
3127,7,0,0,2,0,10,98,0,3,0,11,5
3128,5,0,0,2,0,31,100,0,3,0,11,6
3129,6,0,0,1,0,37,122,0,3,0,12,6
3130,6,0,0,2,0,30,148,0,3,0,12,6
3131,6,0,0,17,0,59,198,0,3,0,8,5
3132,6,0,0,4,0,37,117,0,3,0,11,6
3133,6,0,0,2,0,38,121,0,3,0,12,6
3134,6,0,0,4,0,45,114,0,3,0,11,6
3135,6,0,0,11,0,51,221,0,3,0,8,6
3136,5,0,0,0,0,52,103,0,3,0,11,5
3137,6,0,0,1,0,42,135,0,3,0,11,6
3138,6,0,0,6,0,34,115,0,3,0,10,6
3139,6,0,0,4,0,33,126,0,3,0,9,6
3140,6,0,0,11,0,51,221,0,3,0,8,6
3141,5,0,0,8,0,9,34,0,3,0,12,7
3142,7,0,0,1,0,35,140,0,3,0,12,6
3143,5,0,0,0,0,52,103,0,3,0,11,5
3144,6,0,0,17,0,37,130,0,3,0,8,6
3145,6,0,0,17,0,37,130,0,3,0,8,6
3146,6,0,0,17,0,37,130,0,3,0,8,6
3147,7,0,0,8,0,45,154,0,3,0,10,6
3148,6,0,0,17,0,37,130,0,3,0,8,6
3149,7,0,0,8,0,45,154,0,3,0,10,6
3150,5,0,0,7,0,12,88,0,3,0,14,6
3151,6,0,0,17,0,37,130,0,3,0,8,6
3152,7,0,1,4,0,51,294,0,3,0,13,6
3153,5,0,0,3,0,30,88,0,3,0,12,6
3154,7,0,0,2,0,40,109,0,3,0,12,6
3155,6,0,0,7,0,38,133,0,3,0,12,7
3156,6,0,0,15,0,28,124,0,2,0,9,5
3157,6,0,0,7,0,38,133,0,3,0,12,7
3158,7,0,0,4,0,39,114,0,3,0,12,7
3159,6,0,0,7,0,30,130,0,3,0,10,6
3160,6,0,0,1,0,6,80,0,3,0,12,6
3161,6,0,0,15,0,28,124,0,2,0,9,5
3162,6,0,0,7,0,38,133,0,3,0,12,7
3163,7,0,0,4,0,39,114,0,3,0,12,7
3164,7,0,0,4,0,20,198,0,3,0,11,6
3165,6,0,0,1,0,32,123,0,3,0,12,6
3166,5,0,0,6,0,42,133,0,3,0,12,6
3167,5,0,0,6,0,36,118,0,3,0,12,7
3168,6,0,0,5,0,22,82,0,3,0,12,6
3169,5,0,0,6,0,28,113,0,3,0,9,6
3170,7,0,0,0,0,63,147,0,3,0,10,6
3171,7,0,0,2,0,24,87,0,2,0,12,6
3172,6,0,0,6,0,34,116,0,2,0,12,8
3173,6,0,0,7,0,39,124,0,2,0,12,8
3174,6,0,0,8,0,37,125,0,3,0,12,8
3175,7,0,0,11,0,55,140,0,3,0,10,6
3176,7,0,0,2,0,24,87,0,2,0,12,6
3177,5,0,0,7,0,44,154,0,3,0,10,5
3178,7,0,0,4,0,23,98,0,3,0,9,6
3179,8,0,0,1,0,31,106,0,3,0,10,4
3180,6,0,0,1,0,31,90,0,3,0,12,6
3181,8,0,0,7,0,38,107,0,2,0,11,6
3182,5,0,0,1,0,23,131,0,3,0,9,5
3183,6,0,0,1,0,31,90,0,3,0,12,6
3184,6,0,0,1,0,17,76,0,3,0,11,7
3185,6,0,0,7,0,49,115,0,3,0,11,6
3186,8,0,0,1,0,10,70,0,3,0,10,4
3187,6,0,0,1,0,42,125,0,3,0,12,7
3188,7,0,0,6,0,42,123,0,3,0,11,8
3189,6,0,0,1,0,42,148,0,3,0,10,5
3190,5,0,0,1,0,31,114,0,3,0,12,7
3191,7,0,0,3,0,49,146,0,3,0,11,6
3192,8,0,0,7,0,38,107,0,2,0,11,6
3193,5,0,0,1,0,23,131,0,3,0,9,5
3194,5,0,0,1,0,7,89,0,3,0,11,5
3195,7,0,0,5,0,36,123,0,3,0,10,6
3196,6,0,0,9,0,35,127,0,2,0,11,7
3197,7,0,0,6,0,47,126,0,2,0,12,6
3198,6,0,0,9,0,35,127,0,2,0,11,7
3199,6,0,0,6,0,40,121,0,3,0,12,7
3200,5,0,0,5,0,46,145,0,3,0,12,7
3201,7,0,0,6,0,47,126,0,2,0,12,6
3202,5,0,0,2,0,34,97,0,3,0,12,7
3203,6,0,0,9,0,35,127,0,2,0,11,7
3204,6,0,0,7,0,34,177,0,3,0,9,5
3205,6,0,0,5,0,28,156,0,3,0,12,7
3206,6,0,0,6,0,22,98,0,3,0,12,7
3207,6,0,0,1,0,24,126,0,3,0,10,6
3208,6,0,0,1,0,39,164,0,3,0,10,5
3209,6,0,0,16,0,56,142,0,3,0,10,5
3210,5,0,0,5,0,29,106,0,3,0,9,5
3211,8,0,0,12,0,52,154,0,3,0,12,6
3212,6,0,0,0,0,23,131,0,3,0,11,5
3213,7,0,0,4,0,67,158,0,3,0,10,6
3214,5,0,0,1,0,17,74,0,3,0,12,6
3215,7,0,0,1,0,20,54,0,3,0,11,6
3216,7,0,0,1,0,48,111,0,2,0,11,5
3217,5,0,0,5,0,29,106,0,3,0,9,5
3218,6,0,0,2,0,8,111,0,3,0,9,4
3219,6,0,0,2,0,37,92,0,3,0,12,7
3220,9,0,0,2,0,19,76,0,2,0,12,5
3221,6,0,0,12,0,8,74,0,3,0,12,6
3222,6,0,0,1,0,41,115,0,3,0,12,6
3223,8,0,0,12,0,52,154,0,3,0,12,6
3224,5,0,0,3,0,57,151,0,3,0,11,6
3225,6,0,0,2,0,35,86,0,3,0,13,7
3226,5,0,0,2,0,38,125,0,3,0,9,6
3227,6,0,0,8,0,52,192,0,3,0,9,6
3228,6,0,0,7,0,58,200,0,3,0,9,6
3229,6,0,0,1,0,42,119,0,3,0,11,7
3230,6,0,0,6,0,60,150,0,2,0,9,6
3231,6,0,0,7,0,27,107,0,2,0,11,6
3232,6,0,0,14,0,6,79,0,3,0,12,5
3233,6,0,0,11,0,21,93,0,3,0,11,6
3234,6,0,0,3,0,22,141,0,3,0,10,6
3235,5,0,0,3,0,57,151,0,3,0,11,6
3236,6,0,0,6,0,44,141,0,3,0,12,6
3237,6,0,0,4,0,43,147,0,3,0,11,7
3238,7,0,0,2,0,37,115,0,3,0,9,5
3239,6,0,0,3,0,29,99,0,3,0,12,7
3240,6,0,0,1,0,29,113,0,3,0,11,6
3241,5,0,0,1,0,19,113,0,3,0,12,7
3242,7,0,0,1,0,42,109,0,3,0,11,6
3243,6,0,0,3,0,29,99,0,3,0,12,7
3244,6,0,0,8,0,20,86,0,3,0,13,7
3245,7,0,0,2,0,37,115,0,3,0,9,5
3246,6,0,0,6,0,39,116,0,3,0,11,6
3247,7,0,0,3,0,46,139,0,3,0,11,6
3248,6,0,0,4,0,41,147,0,3,0,11,7
3249,6,0,0,4,0,43,147,0,3,0,11,7
3250,6,0,0,4,0,52,131,0,3,0,11,6
3251,6,0,0,11,0,64,173,0,3,0,9,6
3252,7,0,0,5,0,31,105,0,3,0,12,8
3253,5,0,0,4,0,37,100,0,3,0,11,8
3254,7,0,0,2,0,54,201,0,3,0,11,5
3255,7,0,0,14,0,39,193,0,3,0,9,6
3256,7,0,0,14,0,39,193,0,3,0,9,6
3257,7,0,0,14,0,39,193,0,3,0,9,6
3258,7,0,0,14,0,39,193,0,3,0,9,6
3259,7,0,0,14,0,39,193,0,3,0,9,6
3260,7,0,0,14,0,39,193,0,3,0,9,6
3261,6,0,0,1,0,24,101,0,3,0,13,5
3262,7,0,0,18,0,32,193,1,3,0,9,7
3263,6,0,0,3,0,36,92,0,3,0,12,8
3264,5,0,0,1,0,60,247,0,3,0,9,6
3265,4,0,0,5,0,64,157,0,3,0,8,3
3266,8,0,0,10,0,34,105,0,3,0,11,6
3267,5,0,0,2,0,39,154,0,3,0,10,6
3268,7,0,0,2,0,26,126,0,3,0,12,6
3269,6,0,0,9,0,42,214,0,3,0,9,5
3270,6,0,0,1,0,21,115,0,3,0,10,5
3271,6,0,0,5,0,27,91,0,3,0,12,7
3272,7,0,0,2,0,29,100,0,3,0,11,7
3273,6,0,0,1,0,40,118,0,3,0,11,7
3274,6,0,0,1,0,40,129,0,3,0,10,5
3275,6,0,0,0,0,32,99,0,3,0,9,4
3276,6,0,0,4,0,29,154,0,3,0,12,8
3277,6,0,0,1,0,21,125,0,3,0,11,7
3278,6,0,0,9,0,42,214,0,3,0,9,5
3279,7,0,0,1,0,23,140,0,3,0,11,6
3280,6,0,0,1,0,21,115,0,3,0,10,5
3281,6,0,0,2,0,20,127,0,3,0,12,6
3282,6,0,0,2,0,43,125,0,3,0,10,7
3283,6,0,0,4,0,35,168,0,2,0,9,6
3284,8,0,0,6,0,38,103,0,2,0,12,6
3285,6,0,0,2,0,40,121,0,3,0,10,7
3286,6,0,0,2,0,40,122,0,3,0,10,7
3287,6,0,0,2,0,40,121,0,3,0,10,7
3288,6,0,0,4,0,35,168,0,2,0,9,6
3289,6,0,0,8,0,60,196,0,3,0,9,5
3290,7,0,0,1,0,10,80,0,3,0,11,5
3291,5,0,0,2,0,21,73,0,3,0,12,8
3292,6,0,0,7,0,59,194,0,3,0,9,5
3293,6,0,0,1,0,29,84,0,2,0,12,7
3294,7,0,0,1,0,19,113,0,3,0,10,6
3295,6,0,0,7,0,59,194,0,3,0,9,5
3296,6,0,0,8,0,60,196,0,3,0,9,5
3297,6,0,0,7,0,54,184,0,3,0,9,5
3298,6,0,0,2,0,43,109,0,3,0,11,6
3299,6,0,0,8,0,31,105,0,3,0,12,7
3300,7,0,0,1,0,10,80,0,3,0,11,5
3301,5,0,0,2,0,21,73,0,3,0,12,8
3302,6,0,0,6,0,26,91,0,3,0,12,6
3303,6,0,0,5,0,36,93,0,3,0,13,7
3304,6,0,0,1,0,41,142,0,3,0,12,7
3305,6,0,0,2,0,33,96,0,3,0,12,7
3306,6,0,0,1,0,41,142,0,3,0,12,7
3307,9,0,0,8,0,124,208,0,2,0,11,3
3308,6,0,0,12,0,19,124,0,3,0,10,6
3309,6,0,0,5,0,35,96,0,3,0,12,7
3310,6,0,0,2,0,33,142,0,3,0,12,7
3311,6,0,0,1,0,67,152,0,3,0,11,7
3312,5,0,0,1,0,36,95,0,3,0,12,7
3313,7,0,0,1,0,14,64,0,3,0,11,7
3314,6,0,0,9,0,66,243,0,3,0,9,6
3315,5,0,0,1,0,19,74,0,3,0,12,7
3316,5,0,0,1,0,31,96,0,3,0,12,6
3317,5,0,0,8,0,32,105,0,3,0,11,6
3318,6,0,0,1,0,26,105,0,3,0,12,7
3319,5,0,0,1,0,48,148,0,3,0,10,5
3320,7,0,0,15,0,29,124,0,3,0,10,5
3321,6,0,0,4,0,15,80,0,3,0,12,6
3322,5,0,0,1,0,30,105,0,3,0,12,7
3323,7,0,0,1,0,15,103,0,3,0,12,6
3324,6,0,0,2,0,13,117,0,3,0,11,6
3325,6,0,0,5,0,42,126,0,3,0,12,7
3326,6,0,0,1,0,62,178,0,3,0,10,5
3327,5,0,0,1,0,11,70,0,3,0,10,7
3328,6,0,0,1,0,18,122,0,3,0,11,5
3329,6,0,0,1,0,36,112,0,3,0,11,6
3330,6,0,0,8,0,45,176,0,3,0,10,6
3331,6,0,0,8,0,47,159,0,3,0,10,6
3332,6,0,0,3,0,29,151,0,3,0,12,7
3333,5,0,0,5,0,42,146,0,3,0,9,6
3334,6,0,0,2,0,23,87,0,3,0,11,6
3335,6,0,0,13,0,52,189,0,3,0,9,6
3336,6,0,0,13,0,52,189,0,3,0,9,6
3337,6,0,0,13,0,52,189,0,3,0,9,6
3338,7,0,0,15,0,6,41,0,3,0,10,6
3339,7,0,0,4,0,23,98,0,3,0,9,6
3340,6,0,0,1,0,19,125,0,3,0,12,6
3341,7,0,0,4,0,23,98,0,3,0,9,6
3342,6,0,0,6,0,34,104,0,3,0,11,5
3343,6,0,0,13,0,51,189,0,3,0,9,7
3344,6,0,0,13,0,52,189,0,3,0,9,6
3345,6,0,0,9,0,64,188,0,3,0,10,6
3346,6,0,0,10,0,64,185,0,3,0,10,6
3347,6,0,0,6,0,43,157,0,3,0,10,6
3348,7,0,0,15,0,6,41,0,3,0,10,6
3349,6,0,0,9,0,26,101,0,3,0,9,6
3350,7,0,0,7,0,41,132,0,3,0,11,6
3351,6,0,0,1,0,47,90,0,3,0,12,6
3352,6,0,0,8,0,29,81,0,2,0,12,6
3353,6,0,0,11,0,31,87,0,3,0,12,6
3354,5,0,0,12,0,29,132,0,3,0,11,7
3355,5,0,0,9,0,26,119,0,3,0,12,6
3356,6,0,0,12,0,54,136,0,3,0,10,6
3357,6,0,0,12,0,25,97,0,3,0,11,7
3358,6,0,0,8,0,29,81,0,2,0,12,6
3359,6,0,0,11,0,31,87,0,3,0,12,6
3360,7,0,0,1,0,12,72,0,3,0,11,7
3361,6,0,0,9,0,26,101,0,3,0,9,6
3362,7,0,0,7,0,41,132,0,3,0,11,6
3363,6,0,0,1,0,47,90,0,3,0,12,6
3364,6,0,0,1,0,38,67,0,3,0,11,6
3365,7,0,0,4,0,26,76,0,2,0,12,7
3366,6,0,0,1,0,31,111,0,2,0,12,6
3367,6,0,0,1,0,30,114,0,3,0,13,6
3368,6,0,0,1,0,53,161,0,3,0,10,6
3369,7,0,0,10,0,32,117,0,3,0,11,7
3370,6,0,0,1,0,30,114,0,3,0,13,6
3371,6,0,0,1,0,31,111,0,2,0,12,6
3372,5,0,0,5,0,51,139,0,3,0,11,6
3373,6,0,0,2,0,49,121,0,2,0,13,7
3374,5,0,0,1,0,57,135,0,3,0,9,5
3375,7,0,0,9,0,38,132,0,3,0,10,6
3376,6,0,0,1,0,53,161,0,3,0,10,6
3377,7,0,0,1,0,51,189,0,3,0,11,6
3378,6,0,0,4,0,56,140,0,3,0,12,8
3379,7,0,0,11,0,87,221,0,3,0,9,5
3380,6,0,0,3,0,29,121,0,3,0,12,7
3381,6,0,0,6,0,51,125,0,3,0,10,7
3382,6,0,0,3,0,29,121,0,3,0,12,7
3383,6,0,0,4,0,50,156,0,3,0,11,6
3384,6,0,0,6,0,42,179,0,3,0,10,6
3385,6,0,0,1,0,34,126,0,3,0,11,6
3386,6,0,0,4,0,56,140,0,3,0,12,8
3387,7,0,0,11,0,87,221,0,3,0,9,5
3388,8,0,0,1,0,22,80,0,2,0,12,6
3389,6,0,0,11,0,11,77,0,3,0,12,7
3390,6,0,0,8,0,35,112,0,3,0,12,6
3391,6,0,0,8,0,37,113,0,2,0,12,8
3392,6,0,0,9,0,35,91,0,2,0,12,6
3393,8,0,0,8,0,35,115,0,2,0,12,6
3394,6,0,0,7,0,52,188,0,3,0,9,5
3395,6,0,0,7,0,48,186,0,3,0,9,5
3396,7,0,0,10,0,43,138,0,3,0,10,6
3397,6,0,0,5,0,44,189,0,3,0,10,6
3398,6,0,0,7,0,52,183,0,3,0,9,5
3399,5,0,0,7,0,25,95,0,3,0,11,6
3400,7,0,0,3,0,18,143,0,3,0,10,6
3401,8,0,0,5,0,34,120,0,2,0,11,5
3402,7,0,0,3,0,18,143,0,3,0,10,6
3403,8,0,0,5,0,52,99,0,2,0,11,5
3404,5,0,0,1,0,9,94,0,3,0,11,6
3405,5,0,0,1,0,14,119,0,3,0,10,6
3406,5,0,0,7,0,25,95,0,3,0,11,6
3407,6,0,0,7,0,52,183,0,3,0,9,5
3408,7,0,0,9,0,63,192,0,3,0,10,6
3409,6,0,0,0,0,24,111,0,3,0,11,3
3410,8,0,0,4,0,32,148,0,3,0,11,7
3411,6,0,0,5,0,37,127,0,3,0,9,6
3412,6,0,0,9,0,56,157,0,3,0,10,6
3413,6,0,0,14,0,31,195,0,2,0,8,6
3414,8,0,0,4,0,32,148,0,3,0,11,7
3415,6,0,0,2,0,50,163,0,3,0,12,7
3416,7,0,0,11,0,34,214,0,3,0,9,6
3417,6,0,0,1,0,18,76,0,3,0,12,4
3418,7,0,0,11,0,34,214,0,3,0,9,6
3419,6,0,0,2,0,50,163,0,3,0,12,7
3420,7,0,0,20,0,30,145,1,3,0,8,5
3421,6,0,0,4,0,28,81,0,3,0,12,8
3422,6,0,0,4,0,22,105,0,2,0,13,8
3423,7,0,0,14,0,48,156,0,3,0,9,5
3424,6,0,0,4,0,18,122,0,3,0,12,6
3425,7,0,0,14,0,47,156,0,3,0,9,6
3426,7,0,0,14,0,47,156,0,3,0,9,6
3427,5,0,0,10,0,63,162,0,3,0,11,6
3428,6,0,0,4,0,18,122,0,3,0,12,6
3429,7,0,0,14,0,48,156,0,3,0,9,5
3430,7,0,0,14,0,47,156,0,3,0,9,6
3431,7,0,0,15,0,45,158,0,3,0,9,6
3432,7,0,0,3,0,41,117,0,3,0,11,5
3433,6,0,0,1,0,30,86,0,3,0,12,7
3434,8,0,0,5,0,19,92,0,2,0,12,6
3435,6,0,0,1,0,26,83,0,3,0,12,6
3436,6,0,0,7,0,20,97,0,3,0,11,6
3437,6,0,0,8,0,24,113,0,3,0,9,5
3438,6,0,0,18,0,65,224,0,3,0,9,5
3439,6,0,0,8,0,24,113,0,3,0,9,5
3440,6,0,0,1,0,35,106,0,3,0,12,5
3441,7,0,0,1,0,31,111,0,3,0,11,5
3442,5,0,0,5,0,14,97,0,3,0,11,7
3443,6,0,0,1,0,36,106,0,3,0,11,6
3444,6,0,0,18,0,65,224,0,3,0,9,5
3445,6,0,0,6,0,59,128,0,3,0,12,8
3446,7,0,0,9,0,34,178,0,3,0,10,6
3447,6,0,0,9,0,33,98,0,3,0,9,6
3448,6,0,0,4,0,29,134,0,3,0,13,7
3449,6,0,0,6,0,59,128,0,3,0,12,8
3450,6,0,0,5,0,43,106,0,2,0,11,7
3451,6,0,0,5,0,43,106,0,2,0,11,7
3452,8,0,0,6,0,13,134,0,3,0,10,5
3453,5,0,0,6,0,23,89,0,3,0,11,6
3454,5,0,0,1,0,40,107,0,3,0,12,5
3455,7,0,0,0,0,29,86,0,2,0,12,6
3456,6,0,0,1,0,60,172,0,3,0,10,5
3457,6,0,0,1,0,55,145,0,3,0,11,7
3458,5,0,0,2,0,17,123,0,3,0,13,7
3459,7,0,0,12,0,68,143,0,2,0,9,6
3460,6,0,0,9,0,41,103,0,2,0,10,6
3461,6,0,0,3,0,105,179,0,3,0,11,8
3462,6,0,0,2,0,38,111,0,3,0,12,6
3463,6,0,0,1,0,40,106,0,3,0,12,7
3464,6,0,0,7,0,52,171,0,3,0,9,5
3465,6,0,0,1,0,41,108,0,3,0,12,6
3466,6,0,0,2,0,38,111,0,3,0,12,6
3467,6,0,0,10,0,54,219,0,3,0,8,5
3468,6,0,0,1,0,27,93,0,3,0,13,8
3469,7,0,0,12,0,68,143,0,2,0,9,6
3470,6,0,0,3,0,105,179,0,3,0,11,8
3471,6,0,0,9,0,41,103,0,2,0,10,6
3472,6,0,0,2,0,24,131,0,3,0,10,6
3473,6,0,0,4,0,37,97,0,3,0,12,8
3474,6,0,0,1,0,36,191,0,3,0,9,6
3475,6,0,0,10,0,22,184,0,3,0,9,6
3476,6,0,0,6,0,19,86,0,3,0,13,8
3477,7,0,0,1,0,39,150,0,3,0,11,7
3478,6,0,0,10,0,22,184,0,3,0,9,6
3479,5,0,0,4,0,34,94,0,3,0,13,7
3480,6,0,0,4,0,37,97,0,3,0,12,8
3481,5,0,0,1,0,36,131,0,3,0,10,5
3482,5,0,0,6,0,20,102,0,3,0,13,8
3483,6,0,0,8,0,14,88,0,3,0,13,7
3484,6,0,0,6,0,19,86,0,3,0,13,8
3485,7,0,0,4,0,39,113,0,3,0,10,7
3486,6,0,0,1,0,16,98,0,3,0,11,6
3487,6,0,0,1,0,36,191,0,3,0,9,6
3488,7,0,0,1,0,25,83,0,3,0,11,6
3489,6,0,0,7,0,7,81,0,3,0,11,8
3490,7,0,0,1,0,39,150,0,3,0,11,7
3491,8,0,0,1,0,24,111,0,3,0,11,6
3492,6,0,0,15,0,31,134,0,3,0,13,7
3493,6,0,0,15,0,31,134,0,3,0,13,7
3494,6,0,0,8,0,42,123,0,3,0,10,6
3495,6,0,0,2,0,38,102,0,3,0,11,7
3496,6,0,0,3,0,61,134,0,3,0,11,7
3497,7,0,1,19,0,42,164,0,3,0,12,6
3498,6,0,0,2,0,18,141,0,3,0,10,6
3499,6,0,0,3,0,30,124,0,3,0,13,7
3500,6,0,0,15,0,31,134,0,3,0,13,7
3501,6,0,0,8,0,42,123,0,3,0,10,6
3502,6,0,0,14,0,30,181,0,3,0,9,5
3503,6,0,0,4,0,21,93,0,3,0,13,7
3504,6,0,0,1,0,29,133,0,3,0,11,7
3505,6,0,0,3,0,26,118,0,3,0,11,7
3506,7,0,0,4,0,21,155,0,3,0,10,6
3507,7,0,0,2,0,35,115,0,3,0,13,7
3508,6,0,0,14,0,30,181,0,3,0,9,5
3509,6,0,0,10,0,66,179,0,3,0,9,6
3510,7,0,0,11,0,75,167,0,2,0,10,6
3511,6,0,0,1,0,22,90,0,3,0,11,7
3512,6,0,0,1,0,30,117,0,3,0,11,6
3513,7,0,0,12,0,13,63,0,2,0,13,6
3514,7,0,0,10,0,28,95,0,2,0,13,6
3515,6,0,0,1,0,22,87,0,3,0,12,7
3516,7,0,0,2,0,61,171,0,3,0,13,7
3517,6,0,0,1,0,38,102,0,3,0,13,7
3518,7,0,0,1,0,26,131,0,3,0,11,5
3519,6,0,0,7,0,46,132,0,3,0,13,7
3520,6,0,0,9,0,101,207,0,3,0,9,5
3521,5,0,0,3,0,61,152,0,3,0,11,7
3522,6,0,0,7,0,55,178,0,3,0,9,5
3523,6,0,0,9,0,101,207,0,3,0,9,5
3524,5,0,0,6,0,40,132,0,3,0,11,6
3525,5,0,0,6,0,40,132,0,3,0,11,6
3526,8,0,0,0,0,29,128,0,3,0,12,6
3527,7,0,0,8,0,65,146,0,3,0,9,6
3528,6,0,0,6,0,19,50,0,3,0,11,4
3529,7,0,0,3,0,28,134,0,3,0,13,7
3530,7,0,0,7,0,45,178,0,3,0,9,5
3531,6,0,0,7,0,49,179,0,3,0,9,5
3532,7,0,0,6,0,17,85,0,3,0,11,6
3533,6,0,0,14,0,50,136,0,3,0,10,6
3534,7,0,0,7,0,45,178,0,3,0,9,5
3535,6,0,0,7,0,49,179,0,3,0,9,5
3536,7,0,0,1,0,30,92,0,3,0,10,6
3537,6,0,0,1,0,28,105,0,3,0,10,5
3538,6,0,0,4,0,54,128,0,3,0,12,7
3539,7,0,0,1,0,27,80,0,3,0,12,6
3540,7,0,0,3,0,27,99,0,2,0,13,6
3541,8,0,0,4,0,43,123,0,3,0,11,6
3542,6,0,0,8,0,46,153,0,3,0,9,6
3543,6,0,0,1,0,49,159,0,3,0,11,6
3544,6,0,0,1,0,49,159,0,3,0,11,6
3545,7,0,0,19,0,69,237,1,3,0,9,6
3546,6,0,0,8,0,46,153,0,3,0,9,6
3547,7,0,0,19,0,69,237,1,3,0,9,6
3548,6,0,0,8,0,24,142,0,3,0,12,6
3549,6,0,0,1,0,49,159,0,3,0,11,6
3550,7,0,0,1,0,48,116,0,3,0,10,6
3551,5,0,0,16,0,39,110,0,3,0,9,6
3552,5,0,0,16,0,39,110,0,3,0,9,6
3553,5,0,0,16,0,39,110,0,3,0,9,6
3554,8,0,0,0,0,49,87,0,2,0,11,6
3555,5,0,0,6,0,27,123,0,3,0,9,6
3556,4,0,0,10,0,17,112,0,3,0,12,7
3557,8,0,0,0,0,49,87,0,2,0,11,6
3558,5,0,0,16,0,39,110,0,3,0,9,6
3559,7,0,0,3,0,5,34,0,3,0,11,4
3560,6,0,0,4,0,19,78,0,3,0,12,6
3561,7,0,0,4,0,23,86,0,2,0,9,5
3562,7,0,0,3,0,42,162,0,3,0,12,6
3563,7,0,0,4,0,23,86,0,2,0,9,5
3564,6,0,0,4,0,19,78,0,3,0,12,6
3565,8,0,0,9,0,15,85,0,2,0,11,6
3566,7,0,0,4,0,7,112,0,3,0,12,6
3567,6,0,0,4,0,20,80,0,3,0,11,6
3568,7,0,0,1,0,31,93,0,3,0,11,7
3569,8,0,0,9,0,15,85,0,2,0,11,6
3570,6,0,0,4,0,20,80,0,3,0,11,6
3571,5,0,0,5,0,8,31,0,3,0,10,4
3572,7,0,0,4,0,7,112,0,3,0,12,6
3573,7,0,0,1,0,20,87,0,3,0,11,6
3574,8,0,0,1,0,24,119,0,3,0,10,6
3575,6,0,0,1,0,32,112,0,3,0,11,7
3576,7,0,0,14,0,35,161,0,3,0,10,5
3577,7,0,0,2,0,39,120,0,3,0,11,7
3578,6,0,0,1,0,5,124,0,3,0,11,4
3579,7,0,0,7,0,14,78,0,2,0,11,7
3580,7,0,0,6,0,33,143,0,2,0,11,5
3581,7,0,0,7,0,19,130,0,3,0,12,7
3582,6,0,0,1,0,12,76,0,3,0,12,6
3583,7,0,0,1,0,15,102,0,3,0,10,6
3584,7,0,0,7,0,14,78,0,2,0,11,7
3585,7,0,0,1,0,42,104,0,3,0,11,7
3586,5,0,0,4,0,52,158,0,3,0,10,7
3587,6,0,0,17,0,21,114,0,2,0,9,6
3588,6,0,0,17,0,21,114,0,2,0,9,6
3589,6,0,0,17,0,21,114,0,2,0,9,6
3590,6,0,0,1,0,37,107,0,3,0,12,7
3591,6,0,0,1,0,28,186,0,3,0,10,5
3592,5,0,0,3,0,52,158,0,3,0,10,7
3593,5,0,0,4,0,52,158,0,3,0,10,7
3594,6,0,0,7,0,37,107,0,3,0,10,7
3595,7,0,0,1,0,40,123,0,3,0,12,7
3596,6,0,0,1,0,55,108,0,3,0,11,7
3597,6,0,0,11,0,54,137,0,3,0,10,6
3598,5,0,0,1,0,65,169,0,3,0,12,7
3599,6,0,0,9,0,49,226,0,3,0,9,6
3600,6,0,0,12,0,32,88,0,3,0,9,6
3601,6,0,0,1,0,29,140,0,3,0,10,7
3602,6,0,0,7,0,28,137,0,3,0,10,6
3603,7,0,0,7,0,37,122,0,3,0,12,7
3604,7,0,0,1,0,31,69,0,2,0,12,6
3605,6,0,0,8,0,35,167,0,3,0,9,5
3606,6,0,0,7,0,41,151,0,3,0,9,5
3607,6,0,0,1,0,30,90,0,3,0,11,6
3608,7,0,0,14,0,27,149,0,2,0,9,6
3609,7,0,0,14,0,27,149,0,2,0,9,6
3610,6,0,0,8,0,35,167,0,3,0,9,5
3611,6,0,0,1,0,30,90,0,3,0,11,6
3612,6,0,0,1,0,31,114,0,3,0,10,6
3613,7,0,0,14,0,27,149,0,2,0,9,6
3614,6,0,0,7,0,41,151,0,3,0,9,5
3615,7,0,0,1,0,11,95,0,2,0,12,6
3616,7,0,0,11,0,66,188,0,3,0,9,5
3617,7,0,0,0,0,20,117,0,3,0,11,5
3618,7,0,0,12,0,48,118,0,3,0,10,7
3619,6,0,0,26,0,27,122,1,3,0,10,6
3620,6,0,0,4,0,108,168,0,3,0,10,7
3621,7,0,0,12,0,48,118,0,3,0,10,7
3622,7,0,0,1,0,11,95,0,2,0,12,6
3623,6,0,0,26,0,27,122,1,3,0,10,6
3624,6,0,0,6,0,12,93,0,3,0,12,7
3625,7,0,0,11,0,66,188,0,3,0,9,5
3626,7,0,0,0,0,20,117,0,3,0,11,5
3627,6,0,0,5,0,61,183,0,3,0,9,5
3628,6,0,0,5,0,57,181,0,3,0,9,6
3629,6,0,0,5,0,61,172,0,3,0,9,6
3630,6,0,0,8,0,21,124,0,3,0,10,6
3631,6,0,0,8,0,21,124,0,3,0,10,6
3632,6,0,0,17,0,34,125,0,3,0,8,6
3633,6,0,0,8,0,21,124,0,3,0,10,6
3634,7,0,0,8,0,57,156,0,3,0,11,7
3635,5,0,0,1,0,33,96,0,3,0,12,6
3636,6,0,0,1,0,12,66,0,3,0,11,7
3637,8,0,0,4,0,23,127,0,3,0,11,7
3638,6,0,0,2,0,34,89,0,3,0,12,7
3639,6,0,0,3,0,32,99,0,3,0,10,6
3640,6,0,0,4,0,42,130,0,3,0,11,6
